workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response
6,"""tiklet""","""hullaw""",83,259,"""Few""",256,3292,"""False"""
6,"""cosutz""","""spover""",31,243,"""Many""",243,1163,"""True"""
6,"""sporer""","""firtly""",88,480,"""Few""",224,13139,"""False"""
6,"""pirter""","""secent""",27,193,"""Most""",241,3472,"""True"""
6,"""middor""","""drooty""",10,5375,"""Many""",224,3360,"""False"""
6,"""werner""","""hurmer""",18,5375,"""Many""",224,3364,"""False"""
6,"""russer""","""huttle""",4,128,"""Few""",192,12882,"""False"""
6,"""middor""","""drooty""",84,192,"""More than half""",191,993,"""False"""
6,"""mecket""","""plumry""",25,207,"""Many""",190,1712,"""True"""
6,"""jallem""","""sildal""",61,127,"""Most""",193,1618,"""False"""
6,"""strant""","""potind""",38,179,"""More than half""",274,1774,"""True"""
6,"""cather""","""funder""",62,191,"""More than half""",208,1073,"""True"""
6,"""beckel""","""racual""",56,222,"""Few""",190,2802,"""False"""
6,"""pobbit""","""spippy""",91,161,"""Few""",220,1918,"""False"""
6,"""russer""","""huttle""",27,192,"""Many""",191,1184,"""True"""
6,"""kustle""","""reshix""",64,144,"""Most""",208,1024,"""False"""
6,"""shurry""","""preser""",2,129,"""Many""",204,1375,"""False"""
6,"""gukbar""","""soarse""",15,192,"""Few""",191,672,"""False"""
6,"""monter""","""melelt""",13,177,"""Many""",192,1968,"""True"""
6,"""bemble""","""squank""",26,175,"""Many""",206,4241,"""False"""
6,"""shamer""","""bloifs""",13,545,"""More than half""",176,942,"""False"""
6,"""pobbit""","""spippy""",79,462,"""Fewer than half""",224,3296,"""False"""
6,"""coppar""","""hunene""",49,160,"""Most""",208,6692,"""True"""
6,"""spunge""","""wenple""",21,160,"""Fewer than half""",224,5089,"""False"""
6,"""puctor""","""recure""",21,225,"""More than half""",225,1878,"""True"""
6,"""raster""","""movell""",95,208,"""More than half""",208,1278,"""False"""
6,"""dorder""","""coggon""",34,253,"""Fewer than half""",273,1970,"""False"""
6,"""puggle""","""entand""",36,319,"""Few""",238,1392,"""False"""
6,"""shurry""","""preser""",57,198,"""Few""",190,5057,"""False"""
6,"""kustle""","""reshix""",78,208,"""Few""",225,4801,"""False"""
6,"""coamin""","""mucond""",20,176,"""More than half""",66,5457,"""False"""
6,"""boddle""","""molill""",73,177,"""Few""",173,2863,"""True"""
6,"""chadop""","""shaple""",80,176,"""Fewer than half""",163,1567,"""False"""
6,"""spunge""","""wenple""",45,160,"""Many""",176,5871,"""False"""
6,"""gukbar""","""soarse""",41,175,"""More than half""",224,1968,"""False"""
6,"""devole""","""sholly""",69,240,"""Most""",207,9087,"""False"""
6,"""coamin""","""mucond""",20,161,"""Few""",208,2208,"""True"""
6,"""middor""","""drooty""",60,321,"""Most""",189,3616,"""False"""
6,"""chadop""","""shaple""",70,720,"""More than half""",206,2016,"""False"""
6,"""cosutz""","""spover""",64,11056,"""Few""",175,2496,"""False"""
6,"""menner""","""nandow""",40,11056,"""Many""",175,2496,"""False"""
6,"""gukbar""","""soarse""",65,222,"""Many""",225,16069,"""False"""
6,"""chulks""","""vulhor""",82,848,"""Many""",207,433,"""False"""
6,"""zetten""","""unfobs""",48,943,"""Fewer than half""",272,3364,"""True"""
6,"""bemble""","""squank""",6,207,"""Few""",159,1328,"""True"""
6,"""isbant""","""unairs""",27,161,"""More than half""",192,1840,"""False"""
6,"""middor""","""drooty""",29,703,"""Fewer than half""",175,626,"""False"""
6,"""kustle""","""reshix""",51,207,"""Fewer than half""",231,2850,"""False"""
6,"""umpond""","""marire""",79,1024,"""Fewer than half""",272,2064,"""False"""
6,"""zetten""","""unfobs""",77,416,"""Few""",174,2208,"""True"""
6,"""birler""","""enciad""",37,208,"""Few""",192,864,"""False"""
6,"""pengyl""","""sedest""",6,194,"""Many""",181,1182,"""False"""
6,"""schook""","""jabant""",11,226,"""Fewer than half""",222,6450,"""False"""
6,"""tecker""","""biller""",70,177,"""Fewer than half""",239,13569,"""False"""
6,"""werner""","""hurmer""",12,176,"""Few""",238,15077,"""False"""
6,"""pliper""","""sesare""",37,174,"""Few""",177,2927,"""False"""
6,"""dorder""","""coggon""",56,3872,"""More than half""",206,4445,"""True"""
6,"""menner""","""nandow""",61,3872,"""Most""",206,4447,"""True"""
6,"""umpond""","""marire""",63,178,"""More than half""",208,1709,"""True"""
6,"""coppar""","""hunene""",4,176,"""More than half""",225,2513,"""False"""
6,"""ancits""","""smeath""",11,208,"""Fewer than half""",305,7554,"""False"""
6,"""tecker""","""biller""",43,221,"""More than half""",241,1264,"""True"""
6,"""russer""","""huttle""",6,177,"""More than half""",203,1614,"""True"""
6,"""umpond""","""marire""",59,721,"""Many""",221,11745,"""True"""
6,"""spunge""","""wenple""",46,143,"""Few""",207,1682,"""False"""
6,"""bameta""","""unzast""",9,177,"""Fewer than half""",208,2687,"""False"""
6,"""sporer""","""firtly""",47,176,"""More than half""",238,2207,"""True"""
6,"""shrile""","""athoid""",86,144,"""Many""",176,1824,"""True"""
6,"""ingell""","""nalill""",7,143,"""More than half""",175,1041,"""False"""
6,"""sporer""","""firtly""",31,142,"""Many""",175,8689,"""True"""
6,"""jallem""","""sildal""",6,272,"""Many""",204,4640,"""False"""
6,"""birler""","""enciad""",90,1406,"""Fewer than half""",222,2705,"""True"""
6,"""hadder""","""ollidy""",61,1406,"""Many""",222,2705,"""True"""
6,"""cather""","""funder""",74,160,"""Few""",176,2415,"""True"""
6,"""ancits""","""smeath""",47,128,"""More than half""",158,2545,"""False"""
6,"""russer""","""huttle""",3,144,"""Fewer than half""",192,1328,"""True"""
6,"""fleeve""","""scalfs""",82,126,"""More than half""",176,1282,"""False"""
6,"""hadder""","""ollidy""",3,143,"""Fewer than half""",177,2145,"""False"""
6,"""werner""","""hurmer""",67,111,"""More than half""",192,1776,"""True"""
6,"""chevel""","""podden""",18,112,"""Fewer than half""",209,1680,"""True"""
6,"""zetten""","""unfobs""",55,160,"""More than half""",191,2674,"""False"""
6,"""pliper""","""sesare""",45,128,"""Fewer than half""",190,22036,"""False"""
6,"""dorder""","""coggon""",48,128,"""Few""",208,2815,"""False"""
6,"""birler""","""enciad""",36,132,"""More than half""",159,3279,"""True"""
6,"""shamer""","""bloifs""",75,128,"""Many""",192,1263,"""False"""
6,"""chulks""","""vulhor""",65,165,"""More than half""",192,844,"""False"""
6,"""zetten""","""unfobs""",64,144,"""Many""",175,832,"""False"""
6,"""pengyl""","""sedest""",55,162,"""Fewer than half""",192,1456,"""False"""
6,"""jallem""","""sildal""",22,161,"""More than half""",178,1504,"""False"""
6,"""puggle""","""entand""",92,145,"""Fewer than half""",209,1055,"""False"""
6,"""chadop""","""shaple""",48,160,"""Many""",224,8480,"""False"""
6,"""mecket""","""plumry""",71,144,"""Most""",225,3295,"""False"""
6,"""isbant""","""unairs""",54,144,"""Many""",236,3731,"""False"""
6,"""hadder""","""ollidy""",65,272,"""More than half""",239,4626,"""False"""
6,"""pirter""","""secent""",81,209,"""Fewer than half""",224,1102,"""False"""
6,"""clidge""","""hensly""",4,159,"""More than half""",222,11316,"""False"""
6,"""jallem""","""sildal""",2,159,"""Fewer than half""",214,2912,"""False"""
6,"""bameta""","""unzast""",60,128,"""More than half""",175,1209,"""False"""
6,"""awplor""","""fasees""",59,144,"""Most""",160,688,"""False"""
6,"""cather""","""funder""",2,176,"""Fewer than half""",191,2239,"""True"""
6,"""boddle""","""molill""",74,143,"""Fewer than half""",207,1955,"""True"""
6,"""beckel""","""racual""",61,161,"""Fewer than half""",195,12466,"""True"""
6,"""puctor""","""recure""",4,144,"""Most""",240,2080,"""False"""
6,"""bemble""","""squank""",95,3633,"""Most""",224,3138,"""True"""
6,"""coppar""","""hunene""",40,3633,"""Many""",224,3140,"""True"""
6,"""pengyl""","""sedest""",54,128,"""Few""",177,959,"""False"""
6,"""shurry""","""preser""",32,143,"""Fewer than half""",161,1056,"""False"""
6,"""pliper""","""sesare""",73,1024,"""Most""",197,11137,"""False"""
6,"""strant""","""potind""",59,1024,"""Most""",197,11139,"""False"""
6,"""pluset""","""stubad""",96,160,"""Fewer than half""",191,2161,"""True"""
6,"""dorder""","""coggon""",84,176,"""Many""",175,2335,"""True"""
6,"""isbant""","""unairs""",17,161,"""Most""",191,943,"""False"""
6,"""menner""","""nandow""",60,144,"""Fewer than half""",189,1312,"""False"""
6,"""hadder""","""ollidy""",73,158,"""Few""",207,2736,"""False"""
6,"""cosutz""","""spover""",34,175,"""Most""",240,3441,"""True"""
6,"""strant""","""potind""",46,159,"""Fewer than half""",176,7362,"""False"""
6,"""cosutz""","""spover""",96,176,"""More than half""",217,2336,"""False"""
6,"""chadop""","""shaple""",53,129,"""Most""",193,1711,"""True"""
6,"""fleeve""","""scalfs""",93,142,"""Most""",192,962,"""True"""
6,"""spunge""","""wenple""",41,144,"""More than half""",207,2047,"""False"""
6,"""monter""","""melelt""",57,146,"""Fewer than half""",158,3549,"""False"""
6,"""ingell""","""nalill""",32,192,"""Few""",207,15380,"""False"""
6,"""devole""","""sholly""",67,161,"""Fewer than half""",177,1216,"""True"""
6,"""bameta""","""unzast""",80,145,"""Few""",209,2047,"""False"""
6,"""strant""","""potind""",68,143,"""Few""",192,1936,"""False"""
6,"""shurry""","""preser""",32,159,"""Most""",192,1296,"""False"""
6,"""coamin""","""mucond""",61,142,"""Fewer than half""",208,2336,"""False"""
6,"""pobbit""","""spippy""",16,133,"""Many""",191,1485,"""True"""
6,"""ingell""","""nalill""",97,144,"""Fewer than half""",207,10674,"""False"""
6,"""monter""","""melelt""",54,128,"""Few""",223,1567,"""False"""
6,"""schook""","""jabant""",13,159,"""More than half""",176,2495,"""True"""
6,"""chevel""","""podden""",42,177,"""Few""",206,1203,"""True"""
6,"""schook""","""jabant""",73,224,"""Most""",181,5169,"""False"""
7,"""floom""","""plerful""",92,6905,"""Some""",75,1718,"""True"""
7,"""blek""","""orkital""",54,6905,"""None""",75,1721,"""True"""
7,"""tenk""","""glurgy""",8,3919,"""All""",2652,1069,"""False"""
7,"""glerb""","""fizzda""",20,1814,"""All""",3912,805,"""False"""
7,"""thonk""","""krangly""",82,3102,"""Some""",2880,729,"""False"""
7,"""dring""","""larfy""",28,2663,"""None""",2148,579,"""False"""
7,"""slarm""","""briddle""",11,2256,"""None""",1703,906,"""True"""
7,"""klong""","""nooty""",62,4980,"""All""",149,783,"""False"""
7,"""russer""","""huttle""",48,2011,"""Fewer than half""",3182,2589,"""True"""
7,"""monter""","""melelt""",66,2112,"""Few""",2107,993,"""False"""
7,"""strant""","""potind""",30,1825,"""Most""",2082,791,"""True"""
7,"""raster""","""movell""",74,2864,"""Few""",5823,2470,"""False"""
7,"""tiklet""","""hullaw""",20,2320,"""Few""",66,3178,"""True"""
7,"""ingell""","""nalill""",35,1613,"""More than half""",1782,1758,"""False"""
7,"""clidge""","""hensly""",27,1428,"""More than half""",2678,1044,"""False"""
7,"""bameta""","""unzast""",52,2151,"""Fewer than half""",2423,741,"""False"""
7,"""fleeve""","""scalfs""",69,1425,"""Many""",2192,1172,"""True"""
7,"""gukbar""","""soarse""",55,1816,"""Fewer than half""",2718,1171,"""False"""
7,"""monter""","""melelt""",32,3161,"""More than half""",1780,1044,"""True"""
7,"""bemble""","""squank""",67,1481,"""Most""",2816,891,"""True"""
7,"""coamin""","""mucond""",12,1909,"""Few""",2122,721,"""True"""
7,"""clidge""","""hensly""",32,1527,"""Fewer than half""",2420,1030,"""True"""
7,"""raster""","""movell""",32,1485,"""Most""",1471,1240,"""False"""
7,"""awplor""","""fasees""",53,1362,"""Most""",1658,986,"""True"""
7,"""kustle""","""reshix""",97,1301,"""More than half""",1566,1301,"""True"""
7,"""padnet""","""fanely""",11,1070,"""More than half""",1441,662,"""False"""
7,"""chevel""","""podden""",40,1431,"""More than half""",1225,673,"""False"""
7,"""puggle""","""entand""",99,1220,"""Most""",1773,871,"""True"""
7,"""tecker""","""biller""",14,1098,"""Most""",1297,550,"""False"""
7,"""pobbit""","""spippy""",26,1567,"""Many""",1164,819,"""False"""
7,"""umpond""","""marire""",32,1418,"""More than half""",1261,1079,"""False"""
7,"""middor""","""drooty""",61,1444,"""More than half""",1213,433,"""True"""
7,"""coamin""","""mucond""",15,1163,"""Most""",1274,653,"""False"""
7,"""strant""","""potind""",79,1133,"""More than half""",2549,453,"""True"""
7,"""shurry""","""preser""",61,908,"""Most""",1845,1014,"""True"""
7,"""pengyl""","""sedest""",6,1061,"""Most""",1016,980,"""False"""
7,"""spunge""","""wenple""",54,943,"""Most""",1041,572,"""True"""
7,"""isbant""","""unairs""",80,1086,"""More than half""",827,664,"""True"""
7,"""chadop""","""shaple""",65,906,"""Fewer than half""",984,529,"""False"""
7,"""hadder""","""ollidy""",45,1143,"""Fewer than half""",694,539,"""True"""
7,"""shamer""","""bloifs""",21,1030,"""Few""",914,632,"""True"""
7,"""coppar""","""hunene""",2,1168,"""Many""",238,513,"""False"""
7,"""birler""","""enciad""",35,1229,"""Most""",799,1910,"""False"""
7,"""schook""","""jabant""",26,2019,"""Many""",824,821,"""False"""
7,"""werner""","""hurmer""",45,816,"""Fewer than half""",1072,501,"""True"""
7,"""shurry""","""preser""",71,807,"""More than half""",884,1033,"""True"""
7,"""puggle""","""entand""",7,1333,"""Fewer than half""",860,665,"""True"""
7,"""jallem""","""sildal""",77,773,"""More than half""",849,1068,"""True"""
7,"""gukbar""","""soarse""",90,854,"""More than half""",745,446,"""True"""
7,"""dorder""","""coggon""",20,838,"""More than half""",583,541,"""False"""
7,"""beckel""","""racual""",13,1084,"""Fewer than half""",691,573,"""True"""
7,"""awplor""","""fasees""",14,994,"""Many""",842,698,"""False"""
7,"""umpond""","""marire""",22,562,"""Few""",623,757,"""True"""
7,"""gukbar""","""soarse""",22,704,"""Many""",617,689,"""False"""
7,"""pliper""","""sesare""",41,720,"""Fewer than half""",889,669,"""True"""
7,"""pluset""","""stubad""",15,878,"""Many""",712,348,"""False"""
7,"""fleeve""","""scalfs""",27,999,"""More than half""",750,463,"""False"""
7,"""ingell""","""nalill""",78,991,"""Many""",679,527,"""True"""
7,"""tiklet""","""hullaw""",97,667,"""Many""",495,371,"""True"""
7,"""middor""","""drooty""",60,882,"""Many""",651,503,"""True"""
7,"""umpond""","""marire""",68,607,"""Many""",581,335,"""True"""
7,"""padnet""","""fanely""",89,623,"""Many""",584,431,"""True"""
7,"""coppar""","""hunene""",52,669,"""More than half""",748,509,"""True"""
7,"""raster""","""movell""",81,855,"""Fewer than half""",801,396,"""False"""
7,"""cather""","""funder""",21,387,"""More than half""",549,1942,"""False"""
7,"""beckel""","""racual""",32,1130,"""More than half""",1105,438,"""False"""
7,"""beckel""","""racual""",42,3333,"""Few""",775,979,"""False"""
7,"""isbant""","""unairs""",74,636,"""Few""",602,326,"""False"""
7,"""fleeve""","""scalfs""",53,1297,"""Fewer than half""",1175,398,"""False"""
7,"""bameta""","""unzast""",73,896,"""Few""",174,242,"""False"""
7,"""sporer""","""firtly""",76,621,"""Few""",548,357,"""False"""
7,"""zetten""","""unfobs""",38,679,"""Most""",796,589,"""False"""
7,"""pirter""","""secent""",20,957,"""Most""",305,308,"""False"""
7,"""pobbit""","""spippy""",63,669,"""Fewer than half""",822,602,"""False"""
7,"""cosutz""","""spover""",49,1687,"""Few""",309,469,"""False"""
7,"""shamer""","""bloifs""",71,621,"""Most""",256,474,"""True"""
7,"""zetten""","""unfobs""",78,547,"""More than half""",877,327,"""True"""
7,"""pengyl""","""sedest""",36,975,"""Many""",526,1178,"""False"""
7,"""ancits""","""smeath""",20,2828,"""Fewer than half""",876,246,"""True"""
7,"""middor""","""drooty""",84,903,"""Fewer than half""",627,309,"""False"""
7,"""tecker""","""biller""",56,852,"""Many""",631,671,"""True"""
7,"""pliper""","""sesare""",95,600,"""More than half""",541,256,"""True"""
7,"""devole""","""sholly""",99,695,"""Few""",700,221,"""False"""
7,"""umpond""","""marire""",9,1594,"""Fewer than half""",694,389,"""True"""
7,"""pluset""","""stubad""",5,777,"""Few""",167,491,"""True"""
7,"""pengyl""","""sedest""",58,684,"""More than half""",668,520,"""False"""
7,"""shrile""","""athoid""",87,1647,"""Many""",1230,655,"""True"""
7,"""sporer""","""firtly""",4,1630,"""Many""",58,1624,"""True"""
7,"""pirter""","""secent""",6,1139,"""More than half""",902,297,"""False"""
7,"""boddle""","""molill""",69,1328,"""Most""",712,784,"""True"""
7,"""padnet""","""fanely""",60,1000,"""Few""",843,328,"""False"""
7,"""shrile""","""athoid""",45,1047,"""Fewer than half""",888,432,"""True"""
7,"""devole""","""sholly""",25,1268,"""More than half""",907,913,"""False"""
7,"""bemble""","""squank""",15,1130,"""Fewer than half""",874,362,"""True"""
7,"""jallem""","""sildal""",3,950,"""Most""",648,417,"""False"""
7,"""pengyl""","""sedest""",4,795,"""Fewer than half""",906,832,"""True"""
7,"""boddle""","""molill""",64,944,"""Many""",753,324,"""True"""
7,"""mecket""","""plumry""",96,784,"""More than half""",870,353,"""True"""
7,"""tecker""","""biller""",89,756,"""More than half""",712,269,"""True"""
7,"""puggle""","""entand""",22,1792,"""Few""",916,85,"""True"""
7,"""birler""","""enciad""",59,786,"""Fewer than half""",854,300,"""False"""
7,"""tecker""","""biller""",41,825,"""Fewer than half""",920,370,"""True"""
7,"""kustle""","""reshix""",90,621,"""Fewer than half""",961,349,"""False"""
7,"""chadop""","""shaple""",67,765,"""More than half""",1000,266,"""False"""
7,"""coppar""","""hunene""",49,1896,"""Most""",580,823,"""False"""
7,"""padnet""","""fanely""",63,1199,"""Fewer than half""",728,360,"""False"""
7,"""jallem""","""sildal""",18,940,"""Fewer than half""",775,519,"""True"""
7,"""spunge""","""wenple""",86,603,"""More than half""",876,345,"""False"""
7,"""puctor""","""recure""",59,2293,"""More than half""",834,868,"""True"""
7,"""tecker""","""biller""",47,2220,"""Few""",743,497,"""False"""
7,"""dorder""","""coggon""",46,839,"""Fewer than half""",962,593,"""True"""
7,"""isbant""","""unairs""",3,1759,"""Fewer than half""",1323,246,"""True"""
7,"""strant""","""potind""",15,823,"""Few""",1293,550,"""True"""
7,"""ingell""","""nalill""",88,873,"""Few""",1623,328,"""False"""
7,"""chadop""","""shaple""",98,834,"""Most""",882,798,"""True"""
7,"""sporer""","""firtly""",27,927,"""Fewer than half""",1083,751,"""True"""
7,"""devole""","""sholly""",45,729,"""Fewer than half""",841,357,"""True"""
7,"""shrile""","""athoid""",62,2596,"""More than half""",840,445,"""True"""
7,"""clidge""","""hensly""",59,850,"""Many""",978,859,"""True"""
