workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side
9,"""blue""","""b15_y30""",849,"""More""",424,false,8
9,"""yellow""","""b5_y6""",1336,"""Fewer than half""",480,false,2
9,"""blue""","""b10_y5""",928,"""More than half""",568,true,1
9,"""blue""","""b16_y18""",829,"""Few""",392,false,9
9,"""blue""","""b14_y16""",1336,"""More""",400,true,6
9,"""blue""","""b8_y6""",720,"""More""",1512,true,2
9,"""blue""","""b20_y24""",904,"""Few""",425,false,6
9,"""yellow""","""b8_y9""",1296,"""More""",360,true,1
9,"""blue""","""b24_y27""",1680,"""Fewer than half""",487,true,1
9,"""yellow""","""b24_y20""",862,"""Many""",512,true,0
9,"""yellow""","""b5_y6""",1488,"""Fewer than half""",449,false,1
9,"""blue""","""b8_y7""",856,"""More""",939,true,6
9,"""yellow""","""b18_y12""",1024,"""More than half""",479,false,8
9,"""blue""","""b18_y24""",671,"""Most""",536,false,0
9,"""yellow""","""b12_y16""",1424,"""More""",608,true,2
9,"""yellow""","""b16_y18""",904,"""Most""",481,false,8
9,"""yellow""","""b12_y18""",712,"""Many""",417,true,1
9,"""yellow""","""b9_y8""",976,"""Few""",416,false,4
9,"""yellow""","""b20_y24""",944,"""Many""",369,true,8
9,"""blue""","""b20_y10""",848,"""Many""",392,true,7
9,"""blue""","""b12_y16""",1360,"""Many""",424,false,5
9,"""yellow""","""b27_y18""",1936,"""More""",399,false,7
9,"""blue""","""b20_y24""",776,"""More""",713,false,5
9,"""blue""","""b15_y30""",841,"""Fewer than half""",568,true,1
9,"""yellow""","""b24_y18""",1176,"""Fewer than half""",480,true,8
9,"""blue""","""b18_y15""",896,"""Most""",424,false,6
9,"""blue""","""b16_y18""",2264,"""Many""",448,true,0
9,"""blue""","""b18_y15""",936,"""More""",448,false,5
9,"""blue""","""b24_y20""",720,"""Fewer than half""",423,false,5
9,"""yellow""","""b12_y16""",1600,"""Fewer than half""",944,false,9
9,"""yellow""","""b5_y10""",840,"""Most""",848,true,7
9,"""blue""","""b18_y24""",1279,"""More""",504,false,4
9,"""blue""","""b12_y18""",2000,"""Many""",400,false,1
9,"""blue""","""b24_y18""",1432,"""Few""",457,false,8
9,"""blue""","""b8_y9""",976,"""More""",529,false,7
9,"""yellow""","""b10_y5""",1462,"""Many""",1440,false,6
9,"""yellow""","""b16_y12""",1674,"""More""",456,true,7
9,"""yellow""","""b15_y18""",1416,"""More than half""",544,true,4
9,"""yellow""","""b27_y18""",766,"""More than half""",487,false,6
9,"""yellow""","""b24_y27""",1072,"""Many""",440,true,3
9,"""yellow""","""b6_y9""",922,"""More""",368,true,8
9,"""yellow""","""b15_y18""",601,"""Few""",442,false,9
9,"""yellow""","""b20_y24""",809,"""More than half""",656,false,4
9,"""blue""","""b10_y5""",1937,"""More""",727,false,6
9,"""yellow""","""b9_y8""",1519,"""Many""",599,false,1
9,"""yellow""","""b20_y10""",880,"""More""",425,false,1
9,"""yellow""","""b21_y24""",944,"""More""",344,true,6
9,"""blue""","""b18_y16""",1601,"""More""",423,false,5
9,"""blue""","""b8_y9""",872,"""Few""",421,true,4
9,"""yellow""","""b6_y8""",1271,"""More than half""",480,true,2
9,"""blue""","""b10_y5""",976,"""More than half""",608,false,2
9,"""yellow""","""b9_y6""",1391,"""More than half""",760,false,3
9,"""yellow""","""b8_y6""",728,"""Most""",536,false,1
9,"""yellow""","""b8_y6""",768,"""Most""",376,false,7
9,"""yellow""","""b18_y27""",696,"""Few""",384,false,0
9,"""yellow""","""b14_y16""",880,"""More than half""",424,true,4
9,"""blue""","""b10_y20""",960,"""Few""",417,false,7
9,"""yellow""","""b6_y8""",1104,"""Few""",735,false,7
9,"""blue""","""b30_y15""",1105,"""Most""",425,true,2
9,"""yellow""","""b24_y20""",792,"""Many""",448,true,6
9,"""yellow""","""b9_y6""",737,"""Many""",344,false,8
9,"""blue""","""b24_y20""",2704,"""More""",783,true,6
9,"""blue""","""b12_y16""",1072,"""Most""",375,false,1
9,"""blue""","""b18_y12""",1044,"""Few""",360,false,0
9,"""blue""","""b15_y30""",823,"""More than half""",832,false,6
9,"""yellow""","""b24_y27""",648,"""Most""",464,true,2
9,"""blue""","""b27_y18""",1219,"""Many""",416,true,1
9,"""yellow""","""b21_y24""",1097,"""Few""",319,false,8
9,"""blue""","""b9_y6""",2345,"""More than half""",288,false,5
9,"""yellow""","""b5_y6""",1722,"""More""",768,true,3
9,"""blue""","""b27_y24""",3303,"""More than half""",592,false,7
9,"""blue""","""b6_y9""",1451,"""Fewer than half""",529,true,6
9,"""blue""","""b10_y5""",856,"""Many""",432,true,7
9,"""blue""","""b5_y10""",856,"""More""",541,false,4
9,"""yellow""","""b6_y5""",832,"""More""",400,false,6
9,"""blue""","""b5_y6""",1271,"""Most""",544,false,8
9,"""blue""","""b18_y16""",848,"""More""",464,true,6
9,"""yellow""","""b15_y18""",1745,"""More than half""",560,true,3
9,"""yellow""","""b7_y8""",1096,"""More than half""",863,true,6
9,"""yellow""","""b6_y5""",855,"""More than half""",440,true,7
9,"""blue""","""b15_y18""",760,"""Many""",696,false,5
9,"""yellow""","""b9_y6""",2400,"""More""",463,true,4
9,"""blue""","""b20_y24""",1808,"""More""",506,false,5
9,"""blue""","""b24_y18""",807,"""Most""",463,true,9
9,"""yellow""","""b10_y5""",1135,"""Few""",481,true,4
9,"""blue""","""b30_y15""",1248,"""More""",1679,true,8
9,"""yellow""","""b5_y10""",951,"""More than half""",647,true,1
9,"""blue""","""b16_y14""",927,"""Many""",473,true,5
9,"""yellow""","""b12_y16""",760,"""Many""",640,true,3
9,"""blue""","""b27_y18""",785,"""Many""",1000,true,8
9,"""blue""","""b14_y16""",823,"""More""",680,false,2
9,"""blue""","""b30_y15""",1024,"""Many""",775,true,6
9,"""blue""","""b24_y21""",1272,"""Fewer than half""",1401,false,3
9,"""yellow""","""b20_y10""",888,"""Few""",456,true,0
9,"""yellow""","""b6_y8""",945,"""Many""",511,true,6
9,"""blue""","""b9_y6""",1032,"""More than half""",832,true,7
9,"""yellow""","""b18_y12""",1153,"""Few""",602,true,5
9,"""yellow""","""b16_y18""",927,"""Fewer than half""",592,true,8
9,"""yellow""","""b8_y6""",951,"""More than half""",1177,false,7
9,"""yellow""","""b18_y24""",894,"""More""",1559,true,7
9,"""yellow""","""b18_y16""",1769,"""Fewer than half""",631,true,6
9,"""blue""","""b18_y24""",1280,"""Few""",600,false,3
9,"""yellow""","""b12_y16""",1424,"""More""",872,true,9
9,"""yellow""","""b5_y10""",1205,"""Fewer than half""",526,false,4
9,"""blue""","""b5_y6""",1071,"""Most""",559,false,3
9,"""blue""","""b18_y24""",1921,"""More than half""",1336,false,9
9,"""yellow""","""b14_y16""",1303,"""More than half""",479,false,3
9,"""blue""","""b9_y8""",1432,"""Most""",504,false,0
9,"""blue""","""b24_y21""",1073,"""Few""",544,false,3
9,"""blue""","""b24_y18""",592,"""Few""",495,false,9
9,"""yellow""","""b30_y15""",865,"""Fewer than half""",809,true,0
9,"""yellow""","""b24_y18""",1360,"""More""",607,true,3
9,"""yellow""","""b12_y18""",1560,"""Most""",528,true,7
9,"""blue""","""b24_y18""",1185,"""Few""",552,false,3
9,"""blue""","""b6_y8""",1007,"""Most""",496,false,7
9,"""yellow""","""b14_y16""",1057,"""More than half""",1368,false,5
9,"""blue""","""b6_y9""",657,"""Fewer than half""",1952,true,8
9,"""yellow""","""b24_y21""",1128,"""Fewer than half""",1281,false,5
9,"""yellow""","""b16_y14""",1232,"""More than half""",991,false,7
9,"""yellow""","""b18_y24""",816,"""Few""",519,false,8
9,"""blue""","""b24_y20""",1441,"""Fewer than half""",752,false,6
9,"""yellow""","""b16_y18""",665,"""Most""",2066,false,5
9,"""blue""","""b8_y7""",1927,"""More than half""",930,true,1
9,"""yellow""","""b8_y6""",1144,"""Fewer than half""",1784,true,6
9,"""blue""","""b24_y20""",1032,"""Few""",487,false,9
9,"""blue""","""b24_y27""",849,"""Fewer than half""",935,false,2
9,"""yellow""","""b8_y6""",769,"""Most""",672,false,2
9,"""blue""","""b12_y18""",985,"""Many""",966,false,3
9,"""yellow""","""b6_y5""",1608,"""More than half""",888,false,1
9,"""yellow""","""b12_y18""",905,"""Few""",839,false,8
9,"""blue""","""b30_y15""",1007,"""More than half""",1264,true,8
9,"""yellow""","""b12_y18""",953,"""Many""",624,true,5
9,"""yellow""","""b27_y18""",807,"""More than half""",1095,false,8
9,"""blue""","""b18_y27""",864,"""Most""",1015,false,9
9,"""yellow""","""b10_y20""",1369,"""Few""",1120,false,1
9,"""yellow""","""b10_y20""",601,"""Many""",809,true,4
9,"""yellow""","""b24_y18""",1009,"""Fewer than half""",616,true,1
9,"""blue""","""b14_y16""",2050,"""Many""",712,true,8
9,"""blue""","""b16_y14""",1120,"""More""",688,true,1
9,"""blue""","""b21_y24""",1495,"""Many""",1062,true,2
9,"""yellow""","""b16_y18""",687,"""Many""",521,true,7
9,"""yellow""","""b8_y7""",640,"""Many""",536,false,8
9,"""blue""","""b20_y24""",2920,"""Few""",488,false,7
9,"""yellow""","""b12_y16""",1048,"""More""",520,true,2
9,"""blue""","""b8_y9""",720,"""Most""",472,false,6
9,"""blue""","""b8_y6""",536,"""Most""",408,false,8
9,"""blue""","""b8_y6""",856,"""Few""",560,false,2
9,"""yellow""","""b21_y24""",1178,"""Fewer than half""",480,false,3
9,"""blue""","""b16_y18""",815,"""Few""",848,false,5
9,"""yellow""","""b18_y16""",1801,"""Many""",648,true,4
9,"""yellow""","""b16_y14""",551,"""Most""",480,false,3
9,"""blue""","""b6_y9""",1384,"""Fewer than half""",527,true,9
9,"""blue""","""b27_y18""",857,"""Fewer than half""",592,false,1
9,"""blue""","""b7_y8""",815,"""Few""",487,true,9
9,"""yellow""","""b24_y20""",751,"""Few""",425,false,4
9,"""yellow""","""b18_y12""",880,"""Few""",448,false,0
9,"""yellow""","""b24_y21""",1179,"""Many""",229,true,9
9,"""yellow""","""b24_y27""",696,"""Few""",392,false,7
9,"""blue""","""b27_y24""",1056,"""Many""",336,true,6
9,"""blue""","""b9_y8""",1856,"""More""",544,false,4
9,"""yellow""","""b5_y6""",4057,"""More than half""",993,true,1
9,"""yellow""","""b5_y6""",1215,"""Fewer than half""",712,false,9
9,"""blue""","""b12_y18""",2072,"""More""",536,false,0
9,"""yellow""","""b9_y8""",1800,"""Few""",431,true,0
9,"""blue""","""b6_y8""",1368,"""Few""",472,true,7
9,"""yellow""","""b10_y20""",751,"""More""",432,true,4
9,"""blue""","""b21_y24""",1248,"""Few""",408,false,5
9,"""blue""","""b24_y21""",1464,"""More""",304,false,1
9,"""yellow""","""b6_y9""",1776,"""More""",152,true,8
9,"""blue""","""b14_y16""",1146,"""More than half""",544,false,4
9,"""blue""","""b20_y10""",1137,"""Most""",360,true,4
9,"""blue""","""b18_y15""",951,"""Most""",449,true,8
9,"""blue""","""b20_y24""",960,"""Fewer than half""",559,false,4
9,"""blue""","""b12_y18""",969,"""Few""",441,false,0
9,"""yellow""","""b16_y12""",1152,"""More""",447,false,5
9,"""blue""","""b24_y18""",1058,"""Fewer than half""",1399,false,6
9,"""blue""","""b30_y15""",694,"""More than half""",503,true,8
9,"""yellow""","""b16_y14""",1168,"""Few""",923,false,1
9,"""yellow""","""b20_y10""",1568,"""Fewer than half""",928,false,1
9,"""blue""","""b16_y18""",2183,"""Many""",440,false,7
9,"""yellow""","""b18_y27""",1943,"""Fewer than half""",520,false,9
9,"""yellow""","""b20_y24""",810,"""Most""",440,false,5
9,"""blue""","""b18_y27""",1528,"""Most""",448,false,6
9,"""blue""","""b18_y16""",994,"""Many""",473,true,1
9,"""blue""","""b16_y12""",768,"""Few""",478,false,2
9,"""yellow""","""b15_y30""",1144,"""Few""",1352,false,4
9,"""blue""","""b16_y18""",697,"""Most""",783,false,0
9,"""yellow""","""b24_y18""",1456,"""Many""",368,true,4
9,"""blue""","""b6_y8""",859,"""More""",520,false,7
9,"""blue""","""b16_y18""",1624,"""Many""",377,true,7
9,"""yellow""","""b14_y16""",776,"""Most""",399,false,6
9,"""blue""","""b6_y9""",1295,"""Many""",344,false,8
9,"""blue""","""b27_y18""",1000,"""Most""",485,false,0
9,"""blue""","""b21_y24""",719,"""Most""",600,false,9
9,"""blue""","""b24_y18""",1016,"""Fewer than half""",577,false,3
9,"""blue""","""b18_y15""",1951,"""Many""",440,true,0
9,"""yellow""","""b10_y20""",946,"""Fewer than half""",408,false,4
9,"""blue""","""b16_y14""",1151,"""Most""",360,false,5
9,"""blue""","""b12_y18""",664,"""Most""",369,false,3
9,"""yellow""","""b5_y10""",1280,"""Few""",360,false,2
9,"""blue""","""b16_y18""",751,"""Fewer than half""",834,false,0
9,"""blue""","""b30_y15""",536,"""Few""",448,false,6
9,"""blue""","""b20_y10""",1104,"""Most""",784,true,4
9,"""yellow""","""b16_y12""",968,"""More""",688,false,1
9,"""yellow""","""b10_y5""",1626,"""Many""",520,false,3
9,"""blue""","""b24_y18""",1033,"""Fewer than half""",623,false,7
9,"""yellow""","""b24_y27""",944,"""Few""",664,false,1
9,"""blue""","""b27_y18""",840,"""Many""",564,false,9
9,"""yellow""","""b6_y8""",832,"""Most""",608,true,2
9,"""yellow""","""b7_y8""",888,"""Most""",552,true,9
9,"""yellow""","""b6_y9""",1249,"""Fewer than half""",1472,false,6
9,"""yellow""","""b27_y24""",1591,"""Many""",520,false,1
9,"""blue""","""b14_y16""",649,"""More than half""",167,true,4
9,"""yellow""","""b14_y16""",856,"""Most""",760,false,8
9,"""blue""","""b16_y12""",1104,"""Fewer than half""",761,false,3
9,"""blue""","""b6_y9""",1352,"""More than half""",600,false,5
9,"""yellow""","""b16_y18""",712,"""Most""",544,true,6
9,"""yellow""","""b8_y7""",1601,"""Few""",464,false,0
9,"""yellow""","""b20_y10""",825,"""Most""",488,false,5
9,"""blue""","""b16_y18""",936,"""Fewer than half""",391,false,1
9,"""yellow""","""b16_y14""",1361,"""Most""",800,false,4
9,"""yellow""","""b10_y5""",655,"""Fewer than half""",736,true,2
9,"""blue""","""b24_y27""",1433,"""More""",728,false,9
9,"""yellow""","""b20_y24""",1920,"""Few""",384,false,1
9,"""blue""","""b12_y18""",1328,"""Fewer than half""",633,true,9
9,"""yellow""","""b8_y6""",1711,"""More than half""",144,false,8
9,"""blue""","""b21_y24""",1057,"""More than half""",855,false,2
9,"""blue""","""b9_y8""",888,"""Many""",503,true,4
9,"""yellow""","""b18_y16""",663,"""Few""",449,false,3
9,"""yellow""","""b9_y8""",968,"""Most""",440,false,4
9,"""blue""","""b12_y18""",752,"""More than half""",424,false,5
9,"""blue""","""b12_y18""",1144,"""More""",664,false,7
9,"""yellow""","""b9_y6""",1587,"""More than half""",800,false,5
9,"""yellow""","""b8_y6""",889,"""Most""",791,false,7
9,"""yellow""","""b18_y27""",799,"""More""",825,true,3
9,"""yellow""","""b6_y8""",1353,"""Few""",584,true,5
9,"""yellow""","""b24_y21""",1232,"""More""",784,true,2
9,"""blue""","""b18_y12""",977,"""Few""",551,false,1
9,"""blue""","""b6_y8""",696,"""More than half""",584,false,8
9,"""yellow""","""b24_y20""",1022,"""Many""",781,true,3
9,"""blue""","""b5_y10""",888,"""Few""",447,true,4
9,"""yellow""","""b8_y6""",864,"""More""",1109,false,6
9,"""yellow""","""b21_y24""",1296,"""Fewer than half""",1688,true,5
9,"""blue""","""b6_y8""",656,"""More than half""",584,false,8
9,"""blue""","""b5_y10""",688,"""More than half""",1312,false,5
9,"""blue""","""b8_y9""",1186,"""More than half""",711,false,7
9,"""blue""","""b6_y9""",784,"""Most""",831,false,7
9,"""blue""","""b16_y14""",1049,"""More than half""",616,true,5
9,"""yellow""","""b12_y16""",631,"""Many""",488,true,4
9,"""blue""","""b18_y12""",559,"""Few""",488,false,2
9,"""yellow""","""b6_y8""",1065,"""Many""",414,true,2
9,"""blue""","""b24_y18""",799,"""Fewer than half""",976,false,6
9,"""yellow""","""b8_y9""",944,"""More""",632,true,1
9,"""blue""","""b10_y20""",1704,"""Few""",464,false,0
9,"""blue""","""b18_y27""",1391,"""Many""",408,false,4
9,"""blue""","""b10_y5""",848,"""More than half""",1023,true,7
9,"""blue""","""b18_y16""",968,"""More""",704,true,8
9,"""blue""","""b16_y12""",624,"""Few""",528,false,3
9,"""yellow""","""b7_y8""",1384,"""More than half""",855,true,2
9,"""blue""","""b6_y5""",2705,"""Fewer than half""",1327,false,6
9,"""yellow""","""b8_y9""",1152,"""Most""",640,true,1
9,"""yellow""","""b20_y24""",1106,"""Fewer than half""",807,false,1
9,"""yellow""","""b27_y24""",1360,"""Fewer than half""",536,false,9
9,"""blue""","""b20_y24""",1281,"""Fewer than half""",633,true,4
9,"""yellow""","""b8_y7""",1080,"""Most""",441,true,5
9,"""yellow""","""b6_y9""",689,"""Many""",705,true,2
9,"""yellow""","""b9_y6""",607,"""Most""",479,false,7
9,"""blue""","""b18_y15""",752,"""More than half""",1120,true,8
9,"""yellow""","""b27_y24""",1536,"""Few""",520,false,0
9,"""yellow""","""b18_y15""",978,"""Fewer than half""",655,false,2
9,"""blue""","""b27_y18""",672,"""Most""",496,true,2
9,"""yellow""","""b24_y20""",656,"""More""",1232,true,5
9,"""yellow""","""b8_y6""",904,"""Most""",528,false,1
9,"""yellow""","""b27_y24""",688,"""More""",889,false,8
9,"""blue""","""b24_y18""",1448,"""Many""",528,true,0
9,"""blue""","""b5_y10""",696,"""Many""",464,false,9
9,"""blue""","""b6_y9""",680,"""Many""",440,false,5
9,"""yellow""","""b5_y10""",705,"""Many""",567,true,6
9,"""yellow""","""b15_y18""",704,"""Fewer than half""",1456,false,3
9,"""yellow""","""b20_y10""",872,"""Fewer than half""",1696,true,8
9,"""yellow""","""b18_y27""",952,"""More""",688,true,1
9,"""blue""","""b24_y21""",1497,"""Fewer than half""",1041,false,9
9,"""blue""","""b5_y10""",1295,"""More""",505,false,9
9,"""blue""","""b6_y5""",1136,"""Most""",449,false,6
9,"""yellow""","""b27_y24""",1152,"""Fewer than half""",920,false,5
9,"""yellow""","""b18_y12""",1208,"""More than half""",704,true,3
9,"""blue""","""b12_y16""",681,"""Most""",1024,false,4
10,"""blue""","""b7_y8""",8242,"""All""",2109,false,9
10,"""yellow""","""b24_y20""",2248,"""Some""",1072,true,9
10,"""blue""","""b12_y16""",1205,"""None""",700,true,8
10,"""yellow""","""b18_y16""",1023,"""An even number""",268,false,8
10,"""blue""","""b15_y30""",2285,"""At least ten""",1413,true,9
10,"""yellow""","""b6_y9""",561,"""Some""",163,true,8
10,"""blue""","""b16_y14""",1736,"""Many""",678,true,3
10,"""yellow""","""b9_y6""",1260,"""Fewer than half""",218,true,7
10,"""blue""","""b30_y15""",749,"""Many""",215,true,2
10,"""blue""","""b24_y18""",1326,"""Few""",882,true,5
10,"""blue""","""b16_y12""",1782,"""More""",235,false,9
10,"""yellow""","""b18_y15""",1705,"""More""",259,false,6
10,"""blue""","""b24_y18""",1428,"""Fewer than half""",878,false,8
10,"""blue""","""b15_y30""",2320,"""Few""",658,false,0
10,"""yellow""","""b9_y6""",1704,"""Fewer than half""",928,true,7
10,"""yellow""","""b24_y27""",1081,"""Few""",818,true,9
10,"""blue""","""b15_y18""",537,"""Many""",743,true,5
10,"""yellow""","""b18_y16""",1160,"""Few""",698,false,4
10,"""yellow""","""b20_y24""",1100,"""Fewer than half""",715,false,6
10,"""yellow""","""b16_y12""",875,"""Few""",609,false,1
10,"""blue""","""b6_y5""",1464,"""More than half""",172,true,8
10,"""yellow""","""b6_y5""",668,"""Most""",931,false,3
10,"""yellow""","""b8_y9""",561,"""Fewer than half""",866,false,1
10,"""blue""","""b16_y14""",596,"""Many""",582,true,3
10,"""yellow""","""b24_y18""",824,"""More than half""",639,false,0
10,"""yellow""","""b6_y5""",969,"""Many""",575,false,4
10,"""yellow""","""b15_y30""",684,"""More""",635,false,5
10,"""yellow""","""b5_y10""",1188,"""More than half""",1332,true,7
10,"""blue""","""b18_y12""",2037,"""More""",1106,false,6
10,"""blue""","""b6_y8""",1207,"""Most""",1056,false,6
10,"""yellow""","""b15_y30""",859,"""More""",875,true,7
10,"""blue""","""b18_y24""",1160,"""Most""",1122,false,3
10,"""blue""","""b5_y6""",4849,"""Fewer than half""",1033,false,6
10,"""blue""","""b9_y8""",1636,"""Few""",867,false,1
10,"""blue""","""b18_y27""",666,"""Few""",669,false,7
10,"""blue""","""b8_y6""",783,"""More than half""",782,true,0
10,"""yellow""","""b12_y18""",1658,"""Many""",1450,false,4
10,"""yellow""","""b6_y5""",1177,"""Many""",818,true,0
10,"""blue""","""b6_y5""",1808,"""More""",2313,false,5
10,"""yellow""","""b12_y16""",804,"""Few""",1515,false,1
