workerid,A,B,read_time_two_and_decision,percent,nondecision_time,quant,read_time_one,response
8,"""coppar""","""hunene""",91,16,757,"""Many""",1644,"""False"""
8,"""kustle""","""reshix""",97,3,576,"""More than half""",1372,"""False"""
8,"""beckel""","""racual""",118,95,475,"""Most""",1277,"""True"""
9,"""glerb""","""fizzda""",3750,20,2890,"""All""",2418,"""False"""
9,"""thonk""","""krangly""",102,82,2574,"""Some""",2466,"""True"""
9,"""slarm""","""briddle""",354,11,1774,"""None""",2131,"""False"""
9,"""klong""","""nooty""",104,62,1979,"""All""",1566,"""False"""
9,"""chulks""","""vulhor""",117,37,2038,"""Many""",1976,"""False"""
9,"""werner""","""hurmer""",123,28,2163,"""Fewer than half""",2596,"""True"""
9,"""boddle""","""molill""",120,70,1516,"""Fewer than half""",2831,"""False"""
9,"""hadder""","""ollidy""",92,48,1845,"""Many""",2022,"""False"""
9,"""russer""","""huttle""",100,63,1297,"""Few""",1590,"""False"""
9,"""chadop""","""shaple""",106,11,1166,"""Many""",1874,"""False"""
9,"""kustle""","""reshix""",2,79,1749,"""Fewer than half""",4885,"""False"""
9,"""puggle""","""entand""",149,68,1418,"""Few""",1780,"""False"""
9,"""raster""","""movell""",110,51,1394,"""Few""",2028,"""False"""
9,"""bameta""","""unzast""",108,40,1221,"""Few""",1893,"""True"""
9,"""mecket""","""plumry""",148,7,1194,"""Many""",2489,"""False"""
9,"""monter""","""melelt""",95,56,1492,"""Few""",1466,"""False"""
9,"""shamer""","""bloifs""",96,57,1654,"""Most""",1636,"""True"""
9,"""fleeve""","""scalfs""",121,90,910,"""Most""",1256,"""True"""
9,"""shurry""","""preser""",12,22,1200,"""Many""",1528,"""True"""
9,"""shrile""","""athoid""",85,24,1356,"""Few""",1717,"""True"""
9,"""birler""","""enciad""",105,16,1064,"""Many""",1285,"""False"""
9,"""clidge""","""hensly""",100,67,1404,"""Many""",4687,"""True"""
9,"""jallem""","""sildal""",114,42,960,"""Fewer than half""",1917,"""True"""
9,"""kustle""","""reshix""",117,5,1028,"""Few""",1168,"""True"""
9,"""werner""","""hurmer""",88,77,738,"""Most""",997,"""True"""
9,"""clidge""","""hensly""",134,42,411,"""More than half""",1395,"""False"""
9,"""sporer""","""firtly""",104,27,1716,"""Fewer than half""",2033,"""True"""
9,"""pengyl""","""sedest""",808,64,385,"""Many""",1408,"""True"""
9,"""monter""","""melelt""",102,85,1207,"""Many""",2390,"""True"""
9,"""puggle""","""entand""",99,61,602,"""Many""",1279,"""True"""
9,"""menner""","""nandow""",15,75,1374,"""Few""",1186,"""False"""
9,"""chevel""","""podden""",106,59,954,"""Fewer than half""",1327,"""False"""
9,"""umpond""","""marire""",131,12,896,"""Fewer than half""",2092,"""True"""
9,"""shrile""","""athoid""",97,45,1055,"""More than half""",2451,"""False"""
9,"""shrile""","""athoid""",89,79,787,"""Many""",3066,"""True"""
9,"""birler""","""enciad""",98,83,1316,"""Most""",13,"""True"""
9,"""padnet""","""fanely""",106,63,783,"""Most""",1818,"""True"""
9,"""tecker""","""biller""",106,99,993,"""Few""",1890,"""False"""
9,"""jallem""","""sildal""",82,16,981,"""Few""",1205,"""True"""
9,"""cather""","""funder""",89,58,1193,"""Most""",965,"""True"""
9,"""bemble""","""squank""",114,95,1232,"""Few""",755,"""False"""
9,"""pirter""","""secent""",2,96,1191,"""Fewer than half""",1398,"""False"""
9,"""bemble""","""squank""",109,20,600,"""Many""",3169,"""False"""
9,"""cosutz""","""spover""",131,55,1824,"""Most""",1250,"""True"""
9,"""hadder""","""ollidy""",565,97,496,"""Few""",770,"""False"""
9,"""chevel""","""podden""",96,59,807,"""Few""",2076,"""False"""
9,"""coamin""","""mucond""",161,60,826,"""More than half""",1041,"""True"""
9,"""awplor""","""fasees""",118,40,953,"""Few""",2120,"""True"""
9,"""pluset""","""stubad""",124,66,636,"""Few""",626,"""False"""
9,"""cather""","""funder""",119,25,602,"""Few""",643,"""False"""
9,"""zetten""","""unfobs""",116,76,455,"""More than half""",798,"""True"""
9,"""sporer""","""firtly""",138,1,986,"""Most""",760,"""False"""
9,"""bameta""","""unzast""",133,48,691,"""More than half""",868,"""False"""
9,"""birler""","""enciad""",146,25,767,"""Fewer than half""",982,"""True"""
9,"""umpond""","""marire""",199,97,468,"""Few""",786,"""False"""
9,"""fleeve""","""scalfs""",182,42,2321,"""Few""",754,"""True"""
9,"""tiklet""","""hullaw""",109,25,522,"""More than half""",1030,"""False"""
9,"""menner""","""nandow""",82,62,867,"""More than half""",1234,"""True"""
9,"""pobbit""","""spippy""",140,63,1508,"""Few""",808,"""False"""
9,"""coppar""","""hunene""",105,7,791,"""Fewer than half""",692,"""False"""
9,"""chadop""","""shaple""",88,32,701,"""Most""",1732,"""False"""
9,"""shurry""","""preser""",104,47,1158,"""Most""",986,"""False"""
9,"""werner""","""hurmer""",101,27,917,"""Few""",1261,"""True"""
9,"""ancits""","""smeath""",100,67,620,"""More than half""",705,"""True"""
9,"""padnet""","""fanely""",97,10,848,"""Fewer than half""",759,"""True"""
9,"""birler""","""enciad""",92,49,590,"""More than half""",844,"""False"""
9,"""chadop""","""shaple""",110,54,738,"""More than half""",844,"""True"""
9,"""spunge""","""wenple""",132,11,766,"""Few""",925,"""True"""
9,"""chulks""","""vulhor""",145,81,457,"""Fewer than half""",773,"""False"""
9,"""sporer""","""firtly""",157,87,420,"""Many""",882,"""True"""
9,"""ingell""","""nalill""",116,4,352,"""Many""",640,"""False"""
9,"""puctor""","""recure""",89,97,771,"""Most""",541,"""True"""
9,"""puctor""","""recure""",1684,32,1010,"""Many""",430,"""False"""
9,"""bemble""","""squank""",139,53,2652,"""More than half""",165,"""True"""
9,"""schook""","""jabant""",129,31,2189,"""More than half""",867,"""False"""
9,"""menner""","""nandow""",138,99,719,"""Most""",914,"""True"""
9,"""tiklet""","""hullaw""",137,16,334,"""Most""",786,"""False"""
9,"""hadder""","""ollidy""",165,81,375,"""Most""",634,"""True"""
9,"""zetten""","""unfobs""",113,25,605,"""Many""",605,"""False"""
9,"""ingell""","""nalill""",125,95,595,"""Most""",593,"""True"""
9,"""clidge""","""hensly""",196,82,366,"""Most""",742,"""True"""
9,"""pluset""","""stubad""",177,73,353,"""Fewer than half""",704,"""False"""
9,"""ancits""","""smeath""",141,76,1101,"""Many""",747,"""False"""
9,"""middor""","""drooty""",65,26,791,"""Most""",5253,"""False"""
9,"""dorder""","""coggon""",103,19,500,"""Many""",714,"""False"""
9,"""awplor""","""fasees""",110,25,544,"""Fewer than half""",556,"""True"""
9,"""chadop""","""shaple""",136,71,504,"""Fewer than half""",627,"""False"""
9,"""jallem""","""sildal""",72,53,455,"""More than half""",898,"""True"""
9,"""padnet""","""fanely""",105,1,436,"""More than half""",997,"""False"""
9,"""pengyl""","""sedest""",114,73,471,"""Few""",1348,"""False"""
9,"""shamer""","""bloifs""",130,82,2303,"""Fewer than half""",861,"""False"""
9,"""umpond""","""marire""",136,37,1246,"""More than half""",135,"""False"""
9,"""pluset""","""stubad""",179,42,1053,"""More than half""",913,"""False"""
9,"""schook""","""jabant""",145,79,568,"""Fewer than half""",1195,"""False"""
9,"""spunge""","""wenple""",212,75,322,"""Most""",776,"""True"""
9,"""tecker""","""biller""",176,82,629,"""Fewer than half""",815,"""False"""
9,"""schook""","""jabant""",181,1,639,"""Few""",1457,"""True"""
9,"""dorder""","""coggon""",148,34,894,"""Fewer than half""",1624,"""True"""
9,"""clidge""","""hensly""",168,84,515,"""Few""",793,"""False"""
9,"""werner""","""hurmer""",188,61,304,"""Many""",853,"""True"""
9,"""cather""","""funder""",128,79,698,"""Fewer than half""",816,"""False"""
9,"""pliper""","""sesare""",172,48,942,"""Few""",814,"""True"""
9,"""sporer""","""firtly""",128,74,2174,"""Few""",927,"""False"""
9,"""puctor""","""recure""",141,57,838,"""Few""",611,"""False"""
9,"""strant""","""potind""",119,84,674,"""Fewer than half""",835,"""False"""
9,"""isbant""","""unairs""",230,20,440,"""Most""",745,"""False"""
9,"""bameta""","""unzast""",148,8,480,"""Many""",662,"""False"""
9,"""shamer""","""bloifs""",100,18,806,"""Few""",2910,"""True"""
9,"""boddle""","""molill""",173,46,452,"""More than half""",812,"""False"""
9,"""jallem""","""sildal""",213,77,2721,"""Most""",706,"""True"""
9,"""dorder""","""coggon""",343,72,543,"""Most""",169,"""True"""
9,"""strant""","""potind""",115,12,577,"""Most""",1258,"""False"""
9,"""coamin""","""mucond""",124,19,449,"""Many""",849,"""False"""
9,"""bemble""","""squank""",212,80,715,"""Fewer than half""",997,"""False"""
9,"""raster""","""movell""",159,88,574,"""Most""",909,"""True"""
9,"""gukbar""","""soarse""",178,96,358,"""Most""",739,"""True"""
9,"""chevel""","""podden""",161,48,415,"""Most""",688,"""False"""
9,"""shurry""","""preser""",229,25,266,"""More than half""",908,"""False"""
9,"""russer""","""huttle""",371,32,615,"""Most""",697,"""False"""
9,"""mecket""","""plumry""",137,22,447,"""Most""",878,"""False"""
9,"""cosutz""","""spover""",206,10,313,"""Fewer than half""",654,"""False"""
9,"""isbant""","""unairs""",139,11,568,"""Few""",852,"""True"""
9,"""gukbar""","""soarse""",155,60,614,"""Few""",857,"""False"""
9,"""gukbar""","""soarse""",134,82,540,"""More than half""",798,"""True"""
9,"""kustle""","""reshix""",155,15,1342,"""Most""",1181,"""False"""
9,"""devole""","""sholly""",134,96,773,"""Fewer than half""",739,"""False"""
9,"""pluset""","""stubad""",161,94,520,"""Most""",854,"""True"""
9,"""beckel""","""racual""",468,37,1037,"""Most""",39366,"""False"""
9,"""middor""","""drooty""",107,70,685,"""Few""",130,"""False"""
9,"""devole""","""sholly""",115,78,1116,"""More than half""",970,"""True"""
9,"""schook""","""jabant""",133,44,445,"""Most""",833,"""False"""
9,"""schook""","""jabant""",174,32,827,"""Many""",752,"""False"""
9,"""ingell""","""nalill""",178,34,977,"""More than half""",984,"""False"""
9,"""russer""","""huttle""",125,63,1195,"""More than half""",775,"""True"""
9,"""raster""","""movell""",678,5,211,"""Fewer than half""",2645,"""True"""
9,"""pirter""","""secent""",154,34,2170,"""Few""",914,"""True"""
9,"""awplor""","""fasees""",167,70,496,"""Most""",834,"""True"""
9,"""tecker""","""biller""",646,55,159,"""Many""",1084,"""True"""
9,"""spunge""","""wenple""",609,1,400,"""Many""",833,"""False"""
9,"""monter""","""melelt""",113,70,451,"""More than half""",849,"""True"""
9,"""pengyl""","""sedest""",125,52,344,"""Most""",811,"""True"""
9,"""shrile""","""athoid""",173,41,605,"""Fewer than half""",847,"""True"""
9,"""chulks""","""vulhor""",123,11,672,"""More than half""",682,"""False"""
9,"""coppar""","""hunene""",129,37,395,"""Most""",818,"""False"""
9,"""shrile""","""athoid""",106,65,501,"""Most""",686,"""True"""
9,"""middor""","""drooty""",166,49,687,"""More than half""",1273,"""False"""
9,"""strant""","""potind""",93,65,914,"""More than half""",884,"""True"""
9,"""coamin""","""mucond""",146,47,619,"""Fewer than half""",990,"""True"""
9,"""fleeve""","""scalfs""",124,86,1672,"""Fewer than half""",1217,"""False"""
9,"""ancits""","""smeath""",146,84,602,"""Few""",776,"""False"""
9,"""beckel""","""racual""",129,6,808,"""Few""",852,"""True"""
9,"""chulks""","""vulhor""",122,25,499,"""Most""",953,"""False"""
9,"""ingell""","""nalill""",135,83,574,"""Fewer than half""",757,"""False"""
9,"""beckel""","""racual""",115,44,538,"""More than half""",855,"""False"""
9,"""pirter""","""secent""",147,16,445,"""Many""",724,"""False"""
9,"""jallem""","""sildal""",100,22,539,"""Many""",736,"""False"""
9,"""chevel""","""podden""",130,19,413,"""Many""",851,"""False"""
9,"""pliper""","""sesare""",108,51,442,"""Most""",714,"""True"""
9,"""bameta""","""unzast""",136,34,1883,"""Fewer than half""",780,"""True"""
9,"""pliper""","""sesare""",115,28,453,"""More than half""",952,"""False"""
9,"""coamin""","""mucond""",113,27,514,"""Most""",747,"""False"""
9,"""middor""","""drooty""",132,94,629,"""Many""",1178,"""True"""
9,"""kustle""","""reshix""",142,73,502,"""Many""",1466,"""True"""
9,"""tecker""","""biller""",131,28,456,"""Most""",1014,"""False"""
9,"""spunge""","""wenple""",146,81,456,"""More than half""",740,"""True"""
9,"""pengyl""","""sedest""",124,33,722,"""Fewer than half""",3056,"""True"""
9,"""isbant""","""unairs""",139,22,598,"""More than half""",768,"""False"""
9,"""coppar""","""hunene""",145,25,621,"""Few""",644,"""True"""
9,"""chulks""","""vulhor""",154,80,507,"""Few""",984,"""False"""
9,"""fleeve""","""scalfs""",82,97,558,"""More than half""",6953,"""True"""
9,"""zetten""","""unfobs""",116,8,586,"""Most""",5235,"""False"""
9,"""padnet""","""fanely""",94,5,953,"""Few""",713,"""True"""
9,"""russer""","""huttle""",115,3,1356,"""Many""",901,"""False"""
9,"""russer""","""huttle""",126,54,732,"""Fewer than half""",801,"""False"""
9,"""fleeve""","""scalfs""",146,41,1206,"""Many""",993,"""False"""
9,"""devole""","""sholly""",131,42,1441,"""Many""",948,"""False"""
9,"""zetten""","""unfobs""",186,86,563,"""Few""",757,"""False"""
9,"""pobbit""","""spippy""",134,60,1657,"""Many""",1870,"""True"""
9,"""awplor""","""fasees""",127,7,542,"""More than half""",985,"""False"""
9,"""shurry""","""preser""",132,52,788,"""Few""",778,"""False"""
9,"""dorder""","""coggon""",122,36,1628,"""Few""",927,"""True"""
9,"""pengyl""","""sedest""",106,25,1124,"""More than half""",908,"""False"""
9,"""ingell""","""nalill""",132,15,589,"""Few""",830,"""True"""
9,"""pirter""","""secent""",117,63,851,"""More than half""",901,"""True"""
9,"""pliper""","""sesare""",123,32,496,"""Fewer than half""",891,"""True"""
9,"""hadder""","""ollidy""",134,93,1200,"""More than half""",1206,"""True"""
9,"""middor""","""drooty""",132,95,688,"""Fewer than half""",780,"""False"""
9,"""umpond""","""marire""",121,53,1092,"""Many""",1000,"""True"""
9,"""padnet""","""fanely""",136,61,929,"""Many""",1327,"""True"""
9,"""tiklet""","""hullaw""",97,78,556,"""Fewer than half""",692,"""False"""
9,"""tecker""","""biller""",126,16,729,"""More than half""",1707,"""False"""
9,"""dorder""","""coggon""",129,39,2949,"""More than half""",1560,"""False"""
9,"""gukbar""","""soarse""",102,2,598,"""Fewer than half""",748,"""True"""
9,"""isbant""","""unairs""",102,35,944,"""Many""",761,"""False"""
9,"""strant""","""potind""",113,62,633,"""Many""",868,"""True"""
9,"""ancits""","""smeath""",132,37,1208,"""Fewer than half""",837,"""True"""
9,"""isbant""","""unairs""",92,56,504,"""Fewer than half""",1022,"""False"""
9,"""umpond""","""marire""",109,15,596,"""Most""",255,"""False"""
9,"""sporer""","""firtly""",105,42,3500,"""More than half""",1063,"""False"""
9,"""devole""","""sholly""",107,45,492,"""Most""",1218,"""False"""
9,"""mecket""","""plumry""",120,84,456,"""Few""",724,"""False"""
9,"""monter""","""melelt""",140,84,461,"""Most""",769,"""True"""
9,"""shamer""","""bloifs""",135,90,461,"""Many""",975,"""True"""
9,"""gukbar""","""soarse""",139,39,520,"""Many""",776,"""False"""
9,"""spunge""","""wenple""",121,88,570,"""Fewer than half""",833,"""False"""
9,"""puggle""","""entand""",118,28,549,"""Most""",1398,"""False"""
9,"""coppar""","""hunene""",134,26,367,"""Many""",1191,"""False"""
9,"""bemble""","""squank""",115,28,676,"""Most""",748,"""False"""
9,"""boddle""","""molill""",117,33,432,"""Few""",695,"""False"""
9,"""menner""","""nandow""",81,35,986,"""Fewer than half""",1316,"""True"""
9,"""ancits""","""smeath""",86,1,627,"""Most""",1813,"""False"""
9,"""coamin""","""mucond""",141,63,504,"""Few""",1073,"""False"""
9,"""mecket""","""plumry""",100,25,636,"""Fewer than half""",890,"""True"""
9,"""raster""","""movell""",122,87,436,"""Many""",953,"""True"""
9,"""raster""","""movell""",125,20,678,"""More than half""",829,"""False"""
9,"""pobbit""","""spippy""",133,57,506,"""More than half""",920,"""True"""
9,"""shamer""","""bloifs""",106,1,548,"""More than half""",961,"""False"""
9,"""monter""","""melelt""",128,78,1462,"""Fewer than half""",79,"""False"""
9,"""mecket""","""plumry""",124,18,1853,"""More than half""",1671,"""False"""
9,"""cosutz""","""spover""",160,24,1317,"""Few""",1818,"""True"""
9,"""menner""","""nandow""",78,62,476,"""Many""",791,"""True"""
9,"""birler""","""enciad""",137,29,1510,"""Few""",930,"""True"""
9,"""bameta""","""unzast""",144,47,618,"""Most""",807,"""False"""
9,"""pobbit""","""spippy""",113,94,610,"""Most""",739,"""True"""
9,"""boddle""","""molill""",145,22,475,"""Most""",1001,"""False"""
9,"""clidge""","""hensly""",110,78,485,"""Fewer than half""",2445,"""False"""
9,"""devole""","""sholly""",149,51,367,"""Few""",721,"""False"""
9,"""strant""","""potind""",228,57,292,"""Few""",751,"""False"""
9,"""puggle""","""entand""",234,10,578,"""Fewer than half""",811,"""True"""
9,"""kustle""","""reshix""",101,8,1050,"""More than half""",1630,"""False"""
9,"""pirter""","""secent""",134,97,647,"""Most""",2163,"""True"""
9,"""awplor""","""fasees""",156,49,737,"""Many""",1047,"""False"""
9,"""pliper""","""sesare""",112,44,921,"""Many""",1122,"""False"""
9,"""puggle""","""entand""",138,57,579,"""More than half""",928,"""True"""
9,"""chadop""","""shaple""",157,16,2548,"""Few""",1110,"""True"""
9,"""pobbit""","""spippy""",128,99,779,"""Fewer than half""",1116,"""False"""
9,"""coppar""","""hunene""",920,56,187,"""More than half""",1028,"""True"""
9,"""puctor""","""recure""",920,94,188,"""More than half""",1028,"""True"""
9,"""shurry""","""preser""",113,10,1242,"""Fewer than half""",1493,"""True"""
9,"""zetten""","""unfobs""",136,80,346,"""Fewer than half""",1032,"""False"""
9,"""tiklet""","""hullaw""",136,8,672,"""Few""",990,"""True"""
9,"""chevel""","""podden""",136,84,867,"""More than half""",1179,"""True"""
9,"""cather""","""funder""",143,87,633,"""More than half""",998,"""True"""
9,"""hadder""","""ollidy""",142,4,585,"""Fewer than half""",940,"""True"""
9,"""tiklet""","""hullaw""",136,48,658,"""Many""",1313,"""False"""
9,"""cosutz""","""spover""",123,40,440,"""Many""",1004,"""False"""
9,"""werner""","""hurmer""",145,84,368,"""More than half""",885,"""True"""
9,"""pluset""","""stubad""",92,23,580,"""Many""",758,"""False"""
9,"""cather""","""funder""",138,38,1235,"""Many""",820,"""False"""
9,"""beckel""","""racual""",122,48,749,"""Fewer than half""",912,"""True"""
9,"""beckel""","""racual""",97,36,521,"""Many""",1492,"""False"""
9,"""boddle""","""molill""",112,23,2289,"""Many""",789,"""False"""
9,"""cosutz""","""spover""",105,78,628,"""More than half""",1365,"""True"""
9,"""puctor""","""recure""",140,11,731,"""Fewer than half""",1887,"""True"""
